Title,Date,Title_Cleaned_For_API,tmdb_id,tmdb_title,tmdb_original_title,tmdb_overview,tmdb_genres,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_media_type,tmdb_release_date,tmdb_runtime_minutes
Cincuenta sombras más oscuras,2025-04-08,Cincuenta sombras más oscuras,341174.0,Fifty Shades Darker,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.","Drama, Romance",10.232,6.486,7726.0,movie,2017-02-08,118.0
Cincuenta sombras de Grey,2025-04-08,Cincuenta sombras de Grey,337167.0,Fifty Shades Freed,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.","Drama, Romance",19.8011,6.695,8114.0,movie,2018-01-17,105.0
Cincuenta sombras liberadas,2025-04-08,Cincuenta sombras liberadas,337167.0,Fifty Shades Freed,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.","Drama, Romance",19.8011,6.695,8114.0,movie,2018-01-17,105.0
Curso intensivo de amor: Miniserie: El número de resultados en que lo que te disgusta pasa a gustarte,2025-04-08,Curso intensivo de amor,202318.0,Crash Course in Romance,일타 스캔들,"The series follows the bittersweet relationship between a banchan shop owner whose daughter enters the war of Korea's college entrance exams, and a top hagwon instructor.","Drama, Comedy",5.6353,8.2,100.0,tv,2023-01-14,73.0
El amor es como el chachachá: Miniserie: Episodio 8,2025-04-08,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
Curso intensivo de amor: Miniserie: La probabilidad de encontrarte con tu enemigo en tu peor momento,2025-04-08,Curso intensivo de amor,202318.0,Crash Course in Romance,일타 스캔들,"The series follows the bittersweet relationship between a banchan shop owner whose daughter enters the war of Korea's college entrance exams, and a top hagwon instructor.","Drama, Comedy",5.6353,8.2,100.0,tv,2023-01-14,73.0
El amor es como el chachachá: Miniserie: Episodio 7,2025-04-08,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
"Curso intensivo de amor: Miniserie: Tú y yo, la intersección de dos universos",2025-04-08,Curso intensivo de amor,202318.0,Crash Course in Romance,일타 스캔들,"The series follows the bittersweet relationship between a banchan shop owner whose daughter enters the war of Korea's college entrance exams, and a top hagwon instructor.","Drama, Comedy",5.6353,8.2,100.0,tv,2023-01-14,73.0
Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Akaza,2025-04-08,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: ¡Adelante!,2025-04-08,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Insulto,2025-04-08,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
El amor es como el chachachá: Miniserie: Episodio 6,2025-04-08,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Si fuera cierto,2025-04-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: Sueño profundo,2025-04-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
El amor es como el chachachá: Miniserie: Episodio 5,2025-04-07,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
El amor es como el chachachá: Miniserie: Episodio 4,2025-04-07,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
El amor es como el chachachá: Miniserie: Episodio 3,2025-04-07,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
El amor es como el chachachá: Miniserie: Episodio 2,2025-04-07,El amor es como el chachachá,128883.0,Hometown Cha-Cha-Cha,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.","Comedy, Drama",13.9103,8.15,568.0,tv,2021-08-28,78.0
"Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc: El Pilar del Fuego, Kyojuro Rengoku",2025-04-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
